Bifidobacterium,Butyricimonas,Odoribacter,Paraprevotella,Bacteroides,Parabacteroides,Prevotella,unkwon1,unkwon2,unkwon3,Clostridium,unkwon4,unkwon5,Ruminococcus,Anaerostipes,Blautia,Coprococcus,Dorea,Lachnospira,Roseburia,unkwon6,unkwon7,unkwon8,unkwon9,Faecalibacterium,Oscillospira,Ruminococcus.1,Dialister,unkwon10,unkwon11,unkwon12,Sutterella,Escherichia,Klebsiella,Haemophilus,Akkermansia,Tags
1.68E-05,0,8.38E-05,0,0.00105648,0,0,0.000486316,1.68E-05,6.71E-05,1.68E-05,0.000100617,0,0,0,1.68E-05,0,0.000167695,0,8.38E-05,5.03E-05,0.000469547,0,1.68E-05,5.03E-05,0,0.000218004,0,0,0,1.68E-05,0,0.000134156,0.000268312,0,0,2.00E+00
1.68E-05,5.03E-05,8.38E-05,0,0.001425409,0,0,0.000637242,1.68E-05,6.71E-05,0,3.35E-05,0,0,0,1.68E-05,0,0.000301851,0,0.000134156,6.71E-05,0.000469547,0,0,6.71E-05,0,0.000251543,0,0,1.68E-05,3.35E-05,0,0.000134156,0.000285082,0,0,2.00E+00
5.03E-05,0,0.000100617,0,0.001240944,0,0,0.000503086,0.000100617,6.71E-05,0,8.38E-05,1.68E-05,1.68E-05,0,1.68E-05,1.68E-05,0.000150926,0,6.71E-05,5.03E-05,0.000285082,0,1.68E-05,1.68E-05,0,0.000150926,1.68E-05,0,5.03E-05,0,0,0.000134156,0.000201234,0,0,2.00E+00
1.68E-05,3.35E-05,8.38E-05,0,0.001676952,0,0,0.00068755,1.68E-05,6.71E-05,0,5.03E-05,0,3.35E-05,0,0,0,0.000402468,0,0.000184465,6.71E-05,0.000385699,3.35E-05,1.68E-05,0.000117387,0,0.000117387,0,0,0,1.68E-05,1.68E-05,0.000100617,0.000385699,0,1.68E-05,2.00E+00
0,0,3.35E-05,0,0.001458948,0,0,0.000553394,3.35E-05,6.71E-05,1.68E-05,3.35E-05,0,3.35E-05,0,3.35E-05,0,0.000268312,0,0.000117387,6.71E-05,0.000486316,6.71E-05,3.35E-05,3.35E-05,0,0.000100617,0,0,1.68E-05,0.000117387,0,6.71E-05,0.000251543,0,1.68E-05,2.00E+00
3.35E-05,5.03E-05,5.03E-05,0,0.001190636,0,0,0.000553394,1.68E-05,6.71E-05,1.68E-05,5.03E-05,0,5.03E-05,0,0,0,0.000301851,0,0.000167695,5.03E-05,0.000620472,0,0,1.68E-05,0,8.38E-05,1.68E-05,0,3.35E-05,1.68E-05,0,8.38E-05,0.000184465,0,1.68E-05,2.00E+00
0,1.68E-05,1.68E-05,0,0.001358331,0,0,0.000536625,8.38E-05,6.71E-05,0,3.35E-05,0,0,0,5.03E-05,0,0.000268312,0,6.71E-05,6.71E-05,0.000385699,1.68E-05,1.68E-05,0.000167695,0,0.000167695,0,0,5.03E-05,3.35E-05,0,8.38E-05,0.000285082,0,1.68E-05,2.00E+00
1.68E-05,3.35E-05,8.38E-05,0,0.001207405,0,0,0.000503086,0,6.71E-05,0,5.03E-05,1.68E-05,1.68E-05,0,3.35E-05,0,0.000134156,0,0.000184465,6.71E-05,0.000419238,1.68E-05,0,6.71E-05,0,0.000184465,1.68E-05,0,3.35E-05,0,0,0.000100617,0.000218004,0,1.68E-05,2.00E+00
1.68E-05,0,0,0,0.000922324,0,0,0.000486316,3.35E-05,6.71E-05,1.68E-05,1.68E-05,0,0,0,1.68E-05,0,8.38E-05,0,0.000100617,0,0.00035216,3.35E-05,0,5.03E-05,0,6.71E-05,3.35E-05,0,0,3.35E-05,0,6.71E-05,0.000184465,0,1.68E-05,2.00E+00
3.35E-05,5.03E-05,0.000100617,0,0.001609874,0,0,0.000553394,5.03E-05,6.71E-05,1.68E-05,5.03E-05,0,3.35E-05,0,1.68E-05,1.68E-05,0.00033539,0,0.000117387,6.71E-05,0.000436008,0,1.68E-05,3.35E-05,0,8.38E-05,0,0,3.35E-05,0.000117387,1.68E-05,6.71E-05,0.000201234,0,0,2.00E+00
0,3.35E-05,0.000167695,0,0.001022941,0,0,0.000620472,1.68E-05,6.71E-05,0,5.03E-05,0,1.68E-05,0,0,0,0.000218004,0,0.000100617,1.68E-05,0.000419238,1.68E-05,0,5.03E-05,0,0.000201234,0,0,0,3.35E-05,0,0.000134156,0.000184465,0,1.68E-05,2.00E+00
0,3.35E-05,3.35E-05,0,0.001458948,0,0,0.000402468,3.35E-05,6.71E-05,0,3.35E-05,0,1.68E-05,0,3.35E-05,0,0.000268312,0,0.000167695,5.03E-05,0.000586933,1.68E-05,5.03E-05,5.03E-05,0,0.000167695,0,0,3.35E-05,1.68E-05,1.68E-05,0.000134156,0.000285082,0,1.68E-05,2.00E+00
3.35E-05,0.000134156,0.000134156,0,0.001526026,0,0,0.000804937,1.68E-05,6.71E-05,5.03E-05,0.000134156,0,1.68E-05,0,1.68E-05,0,0.000268312,0,0.000234773,5.03E-05,0.000503086,0,3.35E-05,6.71E-05,0,0.000201234,6.71E-05,0,0,5.03E-05,1.68E-05,0.000117387,0.000201234,0,3.35E-05,2.00E+00
0,6.71E-05,5.03E-05,0,0.000872015,0,0,0.000301851,8.38E-05,6.71E-05,0,6.71E-05,1.68E-05,1.68E-05,0,1.68E-05,0,0.000201234,0,0.000100617,0,0.000268312,0,3.35E-05,6.71E-05,0,0.000100617,0,0,3.35E-05,3.35E-05,0,0,0.000201234,0,0,2.00E+00
1.68E-05,3.35E-05,0.000100617,0,0.001140327,0,0,0.000486316,1.68E-05,6.71E-05,1.68E-05,1.68E-05,0,1.68E-05,0,3.35E-05,0,0.000134156,0,0.000100617,0,0.000285082,0,0,3.35E-05,0,0.000150926,0,0,1.68E-05,3.35E-05,0,1.68E-05,0.00033539,0,0,2.00E+00
3.35E-05,0,6.71E-05,0,0.001224175,0,0,0.000419238,1.68E-05,6.71E-05,0,1.68E-05,0,3.35E-05,0,0,1.68E-05,0.000201234,0,0.000134156,1.68E-05,0.000436008,0,0,3.35E-05,0,0.000234773,0,0,1.68E-05,8.38E-05,0,5.03E-05,0.000167695,0,0,2.00E+00
1.68E-05,0,5.03E-05,0,0.001006171,0,1.68E-05,0.000486316,3.35E-05,6.71E-05,3.35E-05,1.68E-05,0,0,1.68E-05,1.68E-05,0,0.000318621,0,6.71E-05,6.71E-05,0.00035216,0,0,6.71E-05,0,0.000184465,1.68E-05,0,1.68E-05,0,1.68E-05,5.03E-05,0.000134156,0,1.68E-05,2.00E+00
0,0,0.000100617,0,0.000721089,0,0,0.000218004,0,6.71E-05,0,0,0,0,0,1.68E-05,0,0.000150926,0,6.71E-05,0,0.000285082,0,0,8.38E-05,0,0.000134156,0,0,1.68E-05,0,0,3.35E-05,0.000134156,0,0,2.00E+00
0,1.68E-05,5.03E-05,0,0.00070432,0,0,0.000385699,5.03E-05,6.71E-05,1.68E-05,1.68E-05,0,1.68E-05,0,1.68E-05,0,0.000167695,0,0.000100617,0,0.000167695,0,0,5.03E-05,0,5.03E-05,1.68E-05,0,0,1.68E-05,0,3.35E-05,6.71E-05,0,0,2.00E+00
3.35E-05,3.35E-05,5.03E-05,0,0.001458948,1.68E-05,0,0.000603703,0,6.71E-05,1.68E-05,5.03E-05,1.68E-05,1.68E-05,0,0,0,0.000234773,0,0.000117387,6.71E-05,0.000385699,0,5.03E-05,8.38E-05,0,0.000117387,0,0,6.71E-05,6.71E-05,0,0.000134156,0.000368929,0,1.68E-05,2.00E+00
0,1.68E-05,0.000117387,0,0.000603703,0,0,0.000301851,0,6.71E-05,0,6.71E-05,0,0,0,0,0,0.000134156,0,8.38E-05,0,0.000251543,0,1.68E-05,0,0,8.38E-05,0,0,0,0,0,1.68E-05,0.000167695,0,0,2.00E+00
0,3.35E-05,0.000167695,0,0.001308023,0,0,0.000586933,3.35E-05,6.71E-05,0,0.000100617,0,0,0,5.03E-05,0,0.000218004,0,6.71E-05,5.03E-05,0.000402468,0,6.71E-05,8.38E-05,0,0.000134156,0,0,1.68E-05,6.71E-05,1.68E-05,5.03E-05,0.000268312,0,0,2.00E+00
0,0,0.000100617,0,0.000603703,0,0,0.000150926,1.68E-05,6.71E-05,0,6.71E-05,0,1.68E-05,0,0,0,0.000150926,0,5.03E-05,5.03E-05,0.000201234,0,1.68E-05,1.68E-05,0,5.03E-05,0,0,1.68E-05,3.35E-05,0,1.68E-05,8.38E-05,0,1.68E-05,2.00E+00
1.68E-05,3.35E-05,3.35E-05,0,0.001291253,0,0,0.000469547,3.35E-05,6.71E-05,0,3.35E-05,0,0,0,0,0,0.000268312,0,0.000167695,5.03E-05,0.000486316,1.68E-05,1.68E-05,0.000150926,0,0.000117387,0,0,0,0,0,8.38E-05,0.000318621,0,1.68E-05,2.00E+00
1.68E-05,1.68E-05,0.000100617,0,0.001140327,0,0,0.000620472,1.68E-05,6.71E-05,0,3.35E-05,0,3.35E-05,0,5.03E-05,0,0.000218004,0,0.000167695,5.03E-05,0.000301851,1.68E-05,1.68E-05,5.03E-05,0,0.000100617,0,1.68E-05,3.35E-05,0,0,8.38E-05,0.000150926,0,0,2.00E+00
1.68E-05,0,5.03E-05,0,0.000855246,0,1.68E-05,0.000436008,3.35E-05,6.71E-05,0,1.68E-05,0,0,0,0,0,0.000134156,0,6.71E-05,3.35E-05,0.00035216,0,0,3.35E-05,0,6.71E-05,0,0,1.68E-05,5.03E-05,0,0.000117387,0.000150926,0,0,2.00E+00
0,5.03E-05,5.03E-05,0,0.001224175,0,0,0.000452777,6.71E-05,6.71E-05,0,8.38E-05,1.68E-05,5.03E-05,0,0,0,0.000318621,0,0.000134156,3.35E-05,0.000436008,1.68E-05,1.68E-05,8.38E-05,0,0.000134156,1.68E-05,0,3.35E-05,3.35E-05,5.03E-05,0.000100617,0.000268312,0,0,2.00E+00
0,1.68E-05,8.38E-05,0,0.001358331,0,0,0.000654011,3.35E-05,6.71E-05,1.68E-05,0.000100617,5.03E-05,0,0,3.35E-05,0,0.000234773,0,0.000234773,3.35E-05,0.000285082,1.68E-05,1.68E-05,5.03E-05,0,0.000134156,0,0,1.68E-05,3.35E-05,0,5.03E-05,0.000285082,0,0,2.00E+00
1.68E-05,1.68E-05,0.000100617,0,0.000872015,0,0,0.000486316,6.71E-05,6.71E-05,0,6.71E-05,0,0,0,0,0,0.000167695,0,8.38E-05,0,0.000251543,0,0,3.35E-05,0,6.71E-05,0,0,1.68E-05,3.35E-05,0,6.71E-05,0.000201234,0,0,2.00E+00
1.68E-05,5.03E-05,5.03E-05,0,0.000838476,0,0,0.00035216,1.68E-05,6.71E-05,0,5.03E-05,0,0,0,0,0,0.000218004,0,0.000184465,0,0.000268312,0,0,5.03E-05,0,8.38E-05,0,0,0,1.68E-05,0,6.71E-05,0.000167695,0,1.68E-05,2.00E+00
0,0,3.35E-05,0,0.000754628,0,0,0.00033539,1.68E-05,6.71E-05,0,0,0,1.68E-05,0,1.68E-05,0,0.000201234,0,0.000100617,1.68E-05,0.000150926,0,3.35E-05,1.68E-05,0,8.38E-05,0,0,3.35E-05,5.03E-05,0,0,0.000167695,0,0,2.00E+00
0,1.68E-05,0.000117387,0,0.001341562,0,1.68E-05,0.000570164,5.03E-05,6.71E-05,0,3.35E-05,0,1.68E-05,0,1.68E-05,0,0.000419238,0,6.71E-05,3.35E-05,0.000436008,0,1.68E-05,0.000117387,0,0.000268312,0,0,3.35E-05,3.35E-05,0,0.000117387,0.000201234,0,3.35E-05,2.00E+00
1.68E-05,6.71E-05,5.03E-05,0,0.001609874,0,0,0.000620472,6.71E-05,6.71E-05,0,5.03E-05,1.68E-05,0,0,3.35E-05,0,0.000301851,0,0.000268312,1.68E-05,0.000637242,1.68E-05,1.68E-05,5.03E-05,0,0.000167695,0,1.68E-05,5.03E-05,8.38E-05,1.68E-05,8.38E-05,0.000150926,0,0,2.00E+00
0,0,6.71E-05,0,0.001324792,0,0,0.000402468,1.68E-05,6.71E-05,0,1.68E-05,0,1.68E-05,0,3.35E-05,1.68E-05,0.000268312,0,8.38E-05,3.35E-05,0.000436008,0,0,1.68E-05,0,0.000150926,0,0,0,5.03E-05,1.68E-05,6.71E-05,0.000134156,0,0,2.00E+00
3.35E-05,0,6.71E-05,0,0.001090019,0,0,0.000553394,5.03E-05,6.71E-05,0,0,0,0,0,1.68E-05,0,0.000184465,0,0.000117387,1.68E-05,0.000285082,0,0,1.68E-05,0,0.000167695,1.68E-05,0,0,1.68E-05,1.68E-05,5.03E-05,0.000134156,0,0,2.00E+00
0,1.68E-05,5.03E-05,0,0.001308023,0,0,0.000503086,0,6.71E-05,0,5.03E-05,0,0,0,0,1.68E-05,0.000234773,0,8.38E-05,5.03E-05,0.000368929,0,0,1.68E-05,0,0.000117387,0,0,1.68E-05,1.68E-05,0,0.000100617,0.000268312,0,3.35E-05,2.00E+00
1.68E-05,1.68E-05,8.38E-05,0,0.001341562,0,0,0.000519855,3.35E-05,6.71E-05,1.68E-05,1.68E-05,0,0,0,3.35E-05,0,0.000184465,0,0.000100617,3.35E-05,0.000419238,1.68E-05,5.03E-05,8.38E-05,0,6.71E-05,0,0,1.68E-05,8.38E-05,0,1.68E-05,0.000268312,0,0,2.00E+00
3.35E-05,3.35E-05,5.03E-05,0,0.001609874,0,0,0.000922324,3.35E-05,6.71E-05,0,0,1.68E-05,0,0,0,0,0.000318621,0,0.000234773,6.71E-05,0.000603703,0,3.35E-05,3.35E-05,0,0.000167695,0,0,6.71E-05,0.000100617,0,0.000150926,0.000301851,0,1.68E-05,2.00E+00
0,3.35E-05,1.68E-05,0,0.000654011,0,0,0.000251543,3.35E-05,6.71E-05,0,0,0,0,0,0,1.68E-05,0.000117387,0,0.000100617,1.68E-05,0.000251543,0,0,3.35E-05,0,6.71E-05,0,0,1.68E-05,3.35E-05,0,3.35E-05,0.000150926,0,0,2.00E+00
0,8.38E-05,0.000201234,0,0.001576335,0,0,0.000670781,6.71E-05,6.71E-05,1.68E-05,6.71E-05,0,5.03E-05,0,5.03E-05,0,0.000285082,0,0.000150926,5.03E-05,0.000452777,0,3.35E-05,0.000100617,0,0.000234773,1.68E-05,0,1.68E-05,0.000100617,1.68E-05,0.000150926,0.000402468,0,1.68E-05,2.00E+00
5.03E-05,3.35E-05,8.38E-05,0,0.001291253,0,0,0.000553394,1.68E-05,6.71E-05,0,0.000100617,1.68E-05,1.68E-05,0,0,0,0.000218004,0,0.000268312,3.35E-05,0.000301851,0,1.68E-05,6.71E-05,0,0.000150926,1.68E-05,0,5.03E-05,5.03E-05,0,0.000167695,0.00035216,0,0,2.00E+00
1.68E-05,1.68E-05,1.68E-05,0,0.000754628,0,0,0.00033539,1.68E-05,6.71E-05,0,1.68E-05,0,0,0,0,0,0.000100617,0,5.03E-05,3.35E-05,0.000100617,3.35E-05,1.68E-05,1.68E-05,0,6.71E-05,1.68E-05,0,0,1.68E-05,1.68E-05,6.71E-05,8.38E-05,0,0,2.00E+00
0,3.35E-05,6.71E-05,0,0.000989402,0,0,0.000469547,5.03E-05,6.71E-05,1.68E-05,6.71E-05,3.35E-05,0,0,3.35E-05,0,0.000402468,0,0.000100617,3.35E-05,0.000285082,1.68E-05,1.68E-05,6.71E-05,0,0.000100617,0,0,0,3.35E-05,0,1.68E-05,0.000134156,0,0,2.00E+00
0,1.68E-05,5.03E-05,0,0.001576335,0,0,0.000788167,8.38E-05,6.71E-05,1.68E-05,8.38E-05,1.68E-05,3.35E-05,0,1.68E-05,0,0.00035216,0,0.000184465,3.35E-05,0.000670781,0,1.68E-05,6.71E-05,0,0.000150926,0,0,6.71E-05,1.68E-05,1.68E-05,0.000150926,0.000268312,0,0,2.00E+00
3.35E-05,3.35E-05,0.000100617,0,0.001073249,0,0,0.000553394,0,6.71E-05,0,5.03E-05,1.68E-05,1.68E-05,0,0,0,0.000234773,0,0.000117387,1.68E-05,0.000385699,0,1.68E-05,3.35E-05,0,0.000167695,0,1.68E-05,3.35E-05,3.35E-05,6.71E-05,6.71E-05,0.000201234,0,0,2.00E+00
1.68E-05,1.68E-05,3.35E-05,0,0.001022941,0,0,0.000586933,0,6.71E-05,0,1.68E-05,0,3.35E-05,0,1.68E-05,0,0.000150926,0,8.38E-05,3.35E-05,0.000536625,1.68E-05,0,1.68E-05,0,0.000100617,0,0,5.03E-05,0,0,6.71E-05,0.000167695,0,1.68E-05,2.00E+00
1.68E-05,6.71E-05,0.000100617,0,0.001509257,0,0,0.000603703,5.03E-05,6.71E-05,0,5.03E-05,0,6.71E-05,0,1.68E-05,0,0.00033539,0,0.000167695,3.35E-05,0.000536625,1.68E-05,1.68E-05,8.38E-05,0,0.000167695,0,0,3.35E-05,8.38E-05,0,8.38E-05,0.000268312,0,0,2.00E+00
3.35E-05,5.03E-05,6.71E-05,0,0.001710491,0,0,0.000821706,5.03E-05,6.71E-05,0,6.71E-05,1.68E-05,0,0,1.68E-05,0,0.000285082,0,0.000150926,6.71E-05,0.000553394,1.68E-05,1.68E-05,5.03E-05,0,0.000201234,0,0,0,6.71E-05,0,0.000134156,0.000368929,0,1.68E-05,2.00E+00
0,1.68E-05,6.71E-05,0,0.000972632,0,0,0.000586933,0,6.71E-05,0,0.000100617,0,1.68E-05,0,3.35E-05,0,0.000234773,0,3.35E-05,5.03E-05,0.000318621,1.68E-05,1.68E-05,1.68E-05,0,0.000117387,0,0,1.68E-05,3.35E-05,0,1.68E-05,0.000268312,0,0,2.00E+00
0,0,5.03E-05,0,0.001358331,0,0,0.000452777,6.71E-05,6.71E-05,1.68E-05,8.38E-05,0,0,0,0,0,0.000134156,0,0.000167695,3.35E-05,0.000402468,0,0,0,0,0.000134156,0,0,3.35E-05,0.000100617,0,0.000117387,0.000385699,0,1.68E-05,2.00E+00
0,1.68E-05,3.35E-05,0,0.000637242,0,0,0.000285082,1.68E-05,6.71E-05,0,1.68E-05,0,0,0,1.68E-05,0,0.000184465,0,0.000100617,1.68E-05,0.000167695,0,0,3.35E-05,0,0.000117387,0,0,0,3.35E-05,0,3.35E-05,0.000150926,0,0,2.00E+00
0,3.35E-05,5.03E-05,0,0.001526026,0,0,0.000620472,5.03E-05,6.71E-05,0,0,1.68E-05,1.68E-05,0,1.68E-05,0,0.000385699,0,0.000100617,0.000100617,0.00033539,0,1.68E-05,0,0,0.000100617,0,0,3.35E-05,3.35E-05,1.68E-05,5.03E-05,0.000402468,0,1.68E-05,2.00E+00
1.68E-05,0,0.000100617,0,0.001274483,0,0,0.000570164,1.68E-05,6.71E-05,0,1.68E-05,0,1.68E-05,0,0,0,0.000301851,0,0.000201234,1.68E-05,0.000251543,0,1.68E-05,5.03E-05,0,0.000100617,1.68E-05,0,0,5.03E-05,0,0.000134156,0.000134156,0,0,2.00E+00
1.68E-05,1.68E-05,6.71E-05,0,0.00103971,0,0,0.000486316,3.35E-05,6.71E-05,0,3.35E-05,0,1.68E-05,0,1.68E-05,0,0.000150926,0,5.03E-05,1.68E-05,0.000318621,1.68E-05,0,8.38E-05,0,0.000117387,0,0,3.35E-05,1.68E-05,0,0.000100617,0.000201234,0,0,2.00E+00
1.68E-05,3.35E-05,8.38E-05,0,0.001526026,0,0,0.000771398,3.35E-05,6.71E-05,0,6.71E-05,0,3.35E-05,0,1.68E-05,1.68E-05,0.000452777,0,0.000251543,3.35E-05,0.000486316,1.68E-05,1.68E-05,6.71E-05,0,0.000201234,1.68E-05,0,3.35E-05,5.03E-05,0,0.000100617,0.00035216,0,0,2.00E+00
0,5.03E-05,6.71E-05,0,0.001559565,0,0,0.000486316,1.68E-05,6.71E-05,0,3.35E-05,0,0,0,1.68E-05,0,0.000234773,0,0.000117387,3.35E-05,0.000368929,1.68E-05,6.71E-05,8.38E-05,0,0.000184465,0,0,0,8.38E-05,3.35E-05,5.03E-05,0.00035216,0,1.68E-05,2.00E+00
0,3.35E-05,5.03E-05,0,0.001022941,0,0,0.000603703,0,6.71E-05,0,1.68E-05,0,3.35E-05,0,1.68E-05,0,0.000201234,0,0.000100617,0,0.000285082,0,0,3.35E-05,0,0.000150926,3.35E-05,0,3.35E-05,5.03E-05,1.68E-05,0.000117387,0.000268312,0,0,2.00E+00
3.35E-05,5.03E-05,1.68E-05,1.68E-05,0.001526026,0,0,0.000737859,5.03E-05,6.71E-05,0,0.000134156,0,3.35E-05,0,0,1.68E-05,0.00035216,0,0.000218004,1.68E-05,0.000620472,1.68E-05,0,8.38E-05,0,0.000234773,0,0,3.35E-05,0,1.68E-05,0.000134156,0.000318621,0,0,2.00E+00
0,5.03E-05,6.71E-05,0,0.001106788,0,0,0.000452777,5.03E-05,6.71E-05,0,5.03E-05,0,0,0,1.68E-05,0,0.000234773,0,0.000117387,1.68E-05,0.000385699,1.68E-05,3.35E-05,0,0,0.000134156,0,0,1.68E-05,5.03E-05,0,0.000100617,0.000268312,0,0,2.00E+00
0,0,3.35E-05,0,0.00068755,0,0,0.000134156,1.68E-05,6.71E-05,0,0,0,1.68E-05,0,1.68E-05,0,0.000117387,0,0.000100617,0,0.000318621,0,3.35E-05,6.71E-05,0,1.68E-05,0,0,3.35E-05,1.68E-05,0,8.38E-05,6.71E-05,0,0,2.00E+00
0,0,0.000167695,0,0.001509257,0,0,0.000637242,5.03E-05,6.71E-05,0,8.38E-05,0,5.03E-05,0,1.68E-05,0,0.000218004,0,0.000251543,8.38E-05,0.000637242,0,0,0.000100617,0,0.000201234,0,1.68E-05,6.71E-05,1.68E-05,0,0.000218004,0.00033539,0,1.68E-05,2.00E+00
1.68E-05,5.03E-05,0,0,0.000939093,0,0,0.000436008,1.68E-05,6.71E-05,0,1.68E-05,0,0,0,0,0,0.000150926,0,0.000117387,0.000100617,0.000234773,1.68E-05,0,3.35E-05,0,0.000100617,0,0,1.68E-05,3.35E-05,1.68E-05,0.000117387,0.000268312,0,3.35E-05,2.00E+00
1.68E-05,1.68E-05,6.71E-05,0,0.001811108,0,0,0.000754628,8.38E-05,6.71E-05,1.68E-05,5.03E-05,3.35E-05,3.35E-05,0,3.35E-05,1.68E-05,0.00035216,0,0.000201234,1.68E-05,0.000402468,1.68E-05,0,0,0,0.000150926,1.68E-05,0,3.35E-05,0.000117387,0,0.000167695,0.000201234,0,0,2.00E+00
6.71E-05,0,0,0,0.000872015,1.68E-05,0,0.000385699,3.35E-05,6.71E-05,0,0,0,0,0,1.68E-05,0,0.000268312,0,1.68E-05,1.68E-05,0.000234773,0,0,1.68E-05,0,0.000150926,0,0,3.35E-05,5.03E-05,1.68E-05,6.71E-05,0.000100617,0,1.68E-05,2.00E+00
0,3.35E-05,1.68E-05,0,0.001207405,0,1.68E-05,0.000402468,3.35E-05,6.71E-05,0,0,0,3.35E-05,0,3.35E-05,0,0.000184465,0,0.000100617,3.35E-05,0.000385699,0,0,1.68E-05,0,0.000100617,0,0,5.03E-05,5.03E-05,0,0.000100617,0.000385699,0,1.68E-05,2.00E+00
5.03E-05,1.68E-05,0.000167695,0,0.001593104,0,0,0.00068755,5.03E-05,6.71E-05,0,3.35E-05,0,1.68E-05,0,5.03E-05,0,0.000385699,0,0.000184465,6.71E-05,0.000553394,1.68E-05,3.35E-05,0.000117387,0,0.000150926,0,0,5.03E-05,6.71E-05,0,0.000150926,0.000234773,0,1.68E-05,2.00E+00
1.68E-05,0,8.38E-05,0,0.001106788,0,0,0.000469547,1.68E-05,6.71E-05,0,5.03E-05,0,3.35E-05,0,1.68E-05,3.35E-05,0.000167695,0,0.000150926,8.38E-05,0.000301851,1.68E-05,3.35E-05,1.68E-05,0,0.000134156,0,0,3.35E-05,3.35E-05,0,8.38E-05,0.000184465,0,0,2.00E+00
0,1.68E-05,0.000167695,0,0.001090019,0,0,0.000519855,3.35E-05,6.71E-05,0,1.68E-05,0,1.68E-05,0,0,0,0.00033539,0,0.000117387,3.35E-05,0.000251543,0,0,3.35E-05,0,0.000100617,1.68E-05,0,1.68E-05,5.03E-05,0,8.38E-05,0.000218004,0,0,2.00E+00
1.68E-05,1.68E-05,0.000100617,0,0.00140864,0,0,0.000570164,3.35E-05,6.71E-05,1.68E-05,5.03E-05,0,1.68E-05,0,0,0,0.000268312,0,0.000100617,0.000117387,0.00035216,1.68E-05,0,0.000100617,0,0.000150926,3.35E-05,0,3.35E-05,6.71E-05,3.35E-05,8.38E-05,0.000167695,0,1.68E-05,2.00E+00
5.03E-05,1.68E-05,0.000134156,0,0.001475718,0,1.68E-05,0.000486316,5.03E-05,6.71E-05,1.68E-05,0.000100617,0,1.68E-05,0,1.68E-05,0,0.000234773,0,0.000100617,8.38E-05,0.000486316,1.68E-05,1.68E-05,5.03E-05,0,0.000167695,0,0,5.03E-05,5.03E-05,1.68E-05,0.000100617,0.000268312,0,1.68E-05,2.00E+00
0,1.68E-05,8.38E-05,0,0.000737859,0,0,0.00033539,0,6.71E-05,0,0,0,1.68E-05,0,0,0,5.03E-05,0,5.03E-05,5.03E-05,0.000150926,0,1.68E-05,0,0,6.71E-05,3.35E-05,0,0,1.68E-05,0,5.03E-05,0.000167695,0,1.68E-05,2.00E+00
8.38E-05,1.68E-05,3.35E-05,0,0.001710491,0,0,0.000603703,5.03E-05,6.71E-05,1.68E-05,8.38E-05,1.68E-05,5.03E-05,0,0,0,0.000402468,0,0.000150926,6.71E-05,0.000503086,1.68E-05,5.03E-05,8.38E-05,0,0.000251543,0,0,3.35E-05,5.03E-05,1.68E-05,0.000167695,0.000268312,0,3.35E-05,2.00E+00
0,0,3.35E-05,0,0.000654011,0,0,0.00035216,0,6.71E-05,0,3.35E-05,0,1.68E-05,0,0,0,0.000201234,0,8.38E-05,0,0.000100617,0,3.35E-05,0,0,8.38E-05,0,0,1.68E-05,1.68E-05,1.68E-05,5.03E-05,0.000100617,0,0,2.00E+00
1.68E-05,6.71E-05,5.03E-05,0,0.00139187,0,0,0.00070432,1.68E-05,6.71E-05,0,3.35E-05,0,3.35E-05,0,1.68E-05,0,0.000285082,0,0.000201234,5.03E-05,0.000603703,5.03E-05,0,1.68E-05,0,0.000117387,1.68E-05,0,3.35E-05,5.03E-05,1.68E-05,0.000117387,0.000301851,0,0,2.00E+00
0,0,5.03E-05,0,0.000754628,0,0,0.000218004,0,6.71E-05,0,5.03E-05,0,0,0,1.68E-05,0,0.000100617,0,6.71E-05,1.68E-05,0.000201234,0,1.68E-05,3.35E-05,0,5.03E-05,3.35E-05,0,3.35E-05,1.68E-05,0,5.03E-05,0.000100617,0,1.68E-05,2.00E+00
0,0,0,0,0.000754628,0,0,0.000318621,0,6.71E-05,0,1.68E-05,3.35E-05,1.68E-05,0,0,0,0.000167695,0,8.38E-05,1.68E-05,0.000184465,0,0,0,0,5.03E-05,3.35E-05,0,0,6.71E-05,0,0.000100617,0.000117387,0,1.68E-05,2.00E+00
5.03E-05,3.35E-05,0.000100617,0,0.001324792,0,1.68E-05,0.000553394,6.71E-05,6.71E-05,0,3.35E-05,1.68E-05,3.35E-05,0,1.68E-05,0,0.00035216,0,0.000167695,0,0.000368929,0,0,3.35E-05,0,0.000167695,1.68E-05,0,3.35E-05,1.68E-05,0,0.000117387,0.000201234,0,5.03E-05,2.00E+00
1.68E-05,5.03E-05,5.03E-05,0,0.001442179,0,0,0.000570164,3.35E-05,6.71E-05,1.68E-05,8.38E-05,0,1.68E-05,0,0,0,0.000234773,0,0.000100617,3.35E-05,0.000469547,5.03E-05,1.68E-05,5.03E-05,0,0.000184465,1.68E-05,0,3.35E-05,3.35E-05,0,0.000167695,0.000301851,0,1.68E-05,2.00E+00
5.03E-05,0,0.000134156,0,0.001106788,0,0,0.000469547,1.68E-05,6.71E-05,0,5.03E-05,1.68E-05,3.35E-05,0,1.68E-05,0,0.000201234,0,5.03E-05,5.03E-05,0.000268312,0,0,6.71E-05,0,0.000134156,0,0,3.35E-05,3.35E-05,1.68E-05,6.71E-05,0.000218004,0,0,2.00E+00
